,cbsa,cbsa_short,report_date,weekday,Cases_7_day_count_change,cases_100k,admissions_covid_confirmed_last_7_days,admits_100k,state,lat,lon,total_population_2019
128950,"New Castle, IN","New Castle, IN",2021-06-16,Wednesday,14.0,29.1836904861169,3.0,6.253647961310765,IN,39.9295911,-85.3973629,47972.0
128957,"New Castle, IN","New Castle, IN",2021-06-23,Wednesday,0.0,0.0,0.0,0.0,IN,39.9295911,-85.3973629,47972.0
128964,"New Castle, IN","New Castle, IN",2021-06-30,Wednesday,0.0,0.0,0.0,0.0,IN,39.9295911,-85.3973629,47972.0
128971,"New Castle, IN","New Castle, IN",2021-07-07,Wednesday,0.0,0.0,2.0,4.169098640873843,IN,39.9295911,-85.3973629,47972.0
128978,"New Castle, IN","New Castle, IN",2021-07-14,Wednesday,0.0,0.0,2.0,4.169098640873843,IN,39.9295911,-85.3973629,47972.0
128985,"New Castle, IN","New Castle, IN",2021-07-21,Wednesday,11.0,22.930042524806137,4.0,8.338197281747686,IN,39.9295911,-85.3973629,47972.0
128992,"New Castle, IN","New Castle, IN",2021-07-28,Wednesday,18.0,37.52188776786459,1.0,2.0845493204369214,IN,39.9295911,-85.3973629,47972.0
128999,"New Castle, IN","New Castle, IN",2021-08-04,Wednesday,54.0,112.56566330359377,1.0,2.0845493204369214,IN,39.9295911,-85.3973629,47972.0
129004,"New Castle, PA","New Castle, PA",2021-01-06,Wednesday,0.0,0.0,11.0,12.86369164561699,PA,40.9927352,-80.3344455,85512.0
129011,"New Castle, PA","New Castle, PA",2021-01-13,Wednesday,0.0,0.0,18.0,21.049677238282346,PA,40.9927352,-80.3344455,85512.0
129018,"New Castle, PA","New Castle, PA",2021-01-20,Wednesday,0.0,0.0,14.0,16.371971185330715,PA,40.9927352,-80.3344455,85512.0
129025,"New Castle, PA","New Castle, PA",2021-01-27,Wednesday,0.0,0.0,11.0,12.86369164561699,PA,40.9927352,-80.3344455,85512.0
129032,"New Castle, PA","New Castle, PA",2021-02-03,Wednesday,0.0,0.0,8.0,9.355412105903266,PA,40.9927352,-80.3344455,85512.0
129039,"New Castle, PA","New Castle, PA",2021-02-10,Wednesday,0.0,0.0,7.0,8.185985592665357,PA,40.9927352,-80.3344455,85512.0
129046,"New Castle, PA","New Castle, PA",2021-02-17,Wednesday,0.0,0.0,9.0,10.524838619141173,PA,40.9927352,-80.3344455,85512.0
129053,"New Castle, PA","New Castle, PA",2021-02-24,Wednesday,0.0,0.0,3.0,3.5082795397137243,PA,40.9927352,-80.3344455,85512.0
129060,"New Castle, PA","New Castle, PA",2021-03-03,Wednesday,0.0,0.0,5.0,5.847132566189541,PA,40.9927352,-80.3344455,85512.0
129067,"New Castle, PA","New Castle, PA",2021-03-10,Wednesday,0.0,0.0,4.0,4.677706052951633,PA,40.9927352,-80.3344455,85512.0
129074,"New Castle, PA","New Castle, PA",2021-03-17,Wednesday,0.0,0.0,3.0,3.5082795397137243,PA,40.9927352,-80.3344455,85512.0
129081,"New Castle, PA","New Castle, PA",2021-03-24,Wednesday,0.0,0.0,6.0,7.016559079427449,PA,40.9927352,-80.3344455,85512.0
129088,"New Castle, PA","New Castle, PA",2021-03-31,Wednesday,0.0,0.0,5.0,5.847132566189541,PA,40.9927352,-80.3344455,85512.0
129095,"New Castle, PA","New Castle, PA",2021-04-07,Wednesday,0.0,0.0,14.0,16.371971185330715,PA,40.9927352,-80.3344455,85512.0
129102,"New Castle, PA","New Castle, PA",2021-04-14,Wednesday,0.0,0.0,8.0,9.355412105903266,PA,40.9927352,-80.3344455,85512.0
129109,"New Castle, PA","New Castle, PA",2021-04-21,Wednesday,0.0,0.0,4.0,4.677706052951633,PA,40.9927352,-80.3344455,85512.0
129116,"New Castle, PA","New Castle, PA",2021-04-28,Wednesday,0.0,0.0,8.0,9.355412105903266,PA,40.9927352,-80.3344455,85512.0
129123,"New Castle, PA","New Castle, PA",2021-05-05,Wednesday,0.0,0.0,2.0,2.3388530264758165,PA,40.9927352,-80.3344455,85512.0
129130,"New Castle, PA","New Castle, PA",2021-05-12,Wednesday,0.0,0.0,0.0,0.0,PA,40.9927352,-80.3344455,85512.0
129137,"New Castle, PA","New Castle, PA",2021-05-19,Wednesday,0.0,0.0,6.0,7.016559079427449,PA,40.9927352,-80.3344455,85512.0
129144,"New Castle, PA","New Castle, PA",2021-05-26,Wednesday,0.0,0.0,5.0,5.847132566189541,PA,40.9927352,-80.3344455,85512.0
129151,"New Castle, PA","New Castle, PA",2021-06-02,Wednesday,0.0,0.0,6.0,7.016559079427449,PA,40.9927352,-80.3344455,85512.0
129158,"New Castle, PA","New Castle, PA",2021-06-09,Wednesday,37.0,43.2687809898026,2.0,2.3388530264758165,PA,40.9927352,-80.3344455,85512.0
129165,"New Castle, PA","New Castle, PA",2021-06-16,Wednesday,23.0,26.896809804471886,0.0,0.0,PA,40.9927352,-80.3344455,85512.0
129172,"New Castle, PA","New Castle, PA",2021-06-23,Wednesday,27.0,31.57451585742352,0.0,0.0,PA,40.9927352,-80.3344455,85512.0
129179,"New Castle, PA","New Castle, PA",2021-06-30,Wednesday,16.0,18.710824211806532,3.0,3.5082795397137243,PA,40.9927352,-80.3344455,85512.0
129186,"New Castle, PA","New Castle, PA",2021-07-07,Wednesday,18.0,21.049677238282346,1.0,1.1694265132379082,PA,40.9927352,-80.3344455,85512.0
129193,"New Castle, PA","New Castle, PA",2021-07-14,Wednesday,11.0,12.86369164561699,4.0,4.677706052951633,PA,40.9927352,-80.3344455,85512.0
129200,"New Castle, PA","New Castle, PA",2021-07-21,Wednesday,25.0,29.235662830947703,4.0,4.677706052951633,PA,40.9927352,-80.3344455,85512.0
129207,"New Castle, PA","New Castle, PA",2021-07-28,Wednesday,47.0,54.96304612218168,1.0,1.1694265132379082,PA,40.9927352,-80.3344455,85512.0
129214,"New Castle, PA","New Castle, PA",2021-08-04,Wednesday,77.0,90.04584151931893,5.0,5.847132566189541,PA,40.9927352,-80.3344455,85512.0
129219,"New Haven-Milford, CT","New Haven, CT",2021-01-06,Wednesday,0.0,0.0,269.0,31.470932674432614,CT,41.3497185,-72.9002033,854757.0
129226,"New Haven-Milford, CT","New Haven, CT",2021-01-13,Wednesday,0.0,0.0,295.0,34.51273285857852,CT,41.3497185,-72.9002033,854757.0
129233,"New Haven-Milford, CT","New Haven, CT",2021-01-20,Wednesday,0.0,0.0,352.0,41.18129480074454,CT,41.3497185,-72.9002033,854757.0
129240,"New Haven-Milford, CT","New Haven, CT",2021-01-27,Wednesday,0.0,0.0,260.0,30.418001841459034,CT,41.3497185,-72.9002033,854757.0
129247,"New Haven-Milford, CT","New Haven, CT",2021-02-03,Wednesday,0.0,0.0,263.0,30.76897878578356,CT,41.3497185,-72.9002033,854757.0
129254,"New Haven-Milford, CT","New Haven, CT",2021-02-10,Wednesday,0.0,0.0,286.0,33.45980202560494,CT,41.3497185,-72.9002033,854757.0
129261,"New Haven-Milford, CT","New Haven, CT",2021-02-17,Wednesday,0.0,0.0,239.0,27.961163231187342,CT,41.3497185,-72.9002033,854757.0
129268,"New Haven-Milford, CT","New Haven, CT",2021-02-24,Wednesday,0.0,0.0,214.0,25.03635536181628,CT,41.3497185,-72.9002033,854757.0
129275,"New Haven-Milford, CT","New Haven, CT",2021-03-03,Wednesday,0.0,0.0,197.0,23.04748601064396,CT,41.3497185,-72.9002033,854757.0
129282,"New Haven-Milford, CT","New Haven, CT",2021-03-10,Wednesday,0.0,0.0,241.0,28.195147860737027,CT,41.3497185,-72.9002033,854757.0
129289,"New Haven-Milford, CT","New Haven, CT",2021-03-17,Wednesday,0.0,0.0,248.0,29.014094064160926,CT,41.3497185,-72.9002033,854757.0
129296,"New Haven-Milford, CT","New Haven, CT",2021-03-24,Wednesday,0.0,0.0,241.0,28.195147860737027,CT,41.3497185,-72.9002033,854757.0
129303,"New Haven-Milford, CT","New Haven, CT",2021-03-31,Wednesday,0.0,0.0,283.0,33.10882508128041,CT,41.3497185,-72.9002033,854757.0
129310,"New Haven-Milford, CT","New Haven, CT",2021-04-07,Wednesday,0.0,0.0,296.0,34.629725173353364,CT,41.3497185,-72.9002033,854757.0
129317,"New Haven-Milford, CT","New Haven, CT",2021-04-14,Wednesday,0.0,0.0,271.0,31.7049173039823,CT,41.3497185,-72.9002033,854757.0
129324,"New Haven-Milford, CT","New Haven, CT",2021-04-21,Wednesday,0.0,0.0,259.0,30.30100952668419,CT,41.3497185,-72.9002033,854757.0
129331,"New Haven-Milford, CT","New Haven, CT",2021-04-28,Wednesday,0.0,0.0,222.0,25.97229388001502,CT,41.3497185,-72.9002033,854757.0
129338,"New Haven-Milford, CT","New Haven, CT",2021-05-05,Wednesday,0.0,0.0,198.0,23.164478325418802,CT,41.3497185,-72.9002033,854757.0
129345,"New Haven-Milford, CT","New Haven, CT",2021-05-12,Wednesday,0.0,0.0,172.0,20.1226781412729,CT,41.3497185,-72.9002033,854757.0
129352,"New Haven-Milford, CT","New Haven, CT",2021-05-19,Wednesday,0.0,0.0,143.0,16.72990101280247,CT,41.3497185,-72.9002033,854757.0
129359,"New Haven-Milford, CT","New Haven, CT",2021-05-26,Wednesday,0.0,0.0,50.0,5.849615738742122,CT,41.3497185,-72.9002033,854757.0
129366,"New Haven-Milford, CT","New Haven, CT",2021-06-02,Wednesday,0.0,0.0,41.0,4.79668490576854,CT,41.3497185,-72.9002033,854757.0
129373,"New Haven-Milford, CT","New Haven, CT",2021-06-09,Wednesday,203.0,23.749439899293016,23.0,2.690823239821376,CT,41.3497185,-72.9002033,854757.0
129380,"New Haven-Milford, CT","New Haven, CT",2021-06-16,Wednesday,91.0,10.646300644510662,15.0,1.7548847216226366,CT,41.3497185,-72.9002033,854757.0
129387,"New Haven-Milford, CT","New Haven, CT",2021-06-23,Wednesday,94.0,10.997277588835189,19.0,2.2228539807220065,CT,41.3497185,-72.9002033,854757.0
129394,"New Haven-Milford, CT","New Haven, CT",2021-06-30,Wednesday,108.0,12.635169995682983,16.0,1.871877036397479,CT,41.3497185,-72.9002033,854757.0
129401,"New Haven-Milford, CT","New Haven, CT",2021-07-07,Wednesday,58.0,6.785554256940861,8.0,0.9359385181987395,CT,41.3497185,-72.9002033,854757.0
129408,"New Haven-Milford, CT","New Haven, CT",2021-07-14,Wednesday,157.0,18.367793419650262,16.0,1.871877036397479,CT,41.3497185,-72.9002033,854757.0
129415,"New Haven-Milford, CT","New Haven, CT",2021-07-21,Wednesday,238.0,27.8441709164125,19.0,2.2228539807220065,CT,41.3497185,-72.9002033,854757.0
129422,"New Haven-Milford, CT","New Haven, CT",2021-07-28,Wednesday,383.0,44.808056558764655,40.0,4.679692590993698,CT,41.3497185,-72.9002033,854757.0
129429,"New Haven-Milford, CT","New Haven, CT",2021-08-04,Wednesday,850.0,99.44346755861606,66.0,7.721492775139601,CT,41.3497185,-72.9002033,854757.0
129434,"New Orleans-Metairie, LA","New Orleans, LA",2021-01-06,Wednesday,0.0,0.0,644.0,50.68750836265181,LA,29.805532,-89.7013821,1270530.0
129441,"New Orleans-Metairie, LA","New Orleans, LA",2021-01-13,Wednesday,0.0,0.0,567.0,44.62704540624779,LA,29.805532,-89.7013821,1270530.0
129448,"New Orleans-Metairie, LA","New Orleans, LA",2021-01-20,Wednesday,0.0,0.0,490.0,38.566582449843764,LA,29.805532,-89.7013821,1270530.0
129455,"New Orleans-Metairie, LA","New Orleans, LA",2021-01-27,Wednesday,0.0,0.0,438.0,34.473802271493,LA,29.805532,-89.7013821,1270530.0
129462,"New Orleans-Metairie, LA","New Orleans, LA",2021-02-03,Wednesday,0.0,0.0,349.0,27.46885158162342,LA,29.805532,-89.7013821,1270530.0
129469,"New Orleans-Metairie, LA","New Orleans, LA",2021-02-10,Wednesday,0.0,0.0,259.0,20.385193580631707,LA,29.805532,-89.7013821,1270530.0
129476,"New Orleans-Metairie, LA","New Orleans, LA",2021-02-17,Wednesday,0.0,0.0,208.0,16.37112071340307,LA,29.805532,-89.7013821,1270530.0
129483,"New Orleans-Metairie, LA","New Orleans, LA",2021-02-24,Wednesday,0.0,0.0,188.0,14.796974490960466,LA,29.805532,-89.7013821,1270530.0
129490,"New Orleans-Metairie, LA","New Orleans, LA",2021-03-03,Wednesday,0.0,0.0,185.0,14.560852557594076,LA,29.805532,-89.7013821,1270530.0
129497,"New Orleans-Metairie, LA","New Orleans, LA",2021-03-10,Wednesday,0.0,0.0,157.0,12.357047846174432,LA,29.805532,-89.7013821,1270530.0
129504,"New Orleans-Metairie, LA","New Orleans, LA",2021-03-17,Wednesday,0.0,0.0,86.0,6.768828756503192,LA,29.805532,-89.7013821,1270530.0
129511,"New Orleans-Metairie, LA","New Orleans, LA",2021-03-24,Wednesday,0.0,0.0,77.0,6.060462956404021,LA,29.805532,-89.7013821,1270530.0
129518,"New Orleans-Metairie, LA","New Orleans, LA",2021-03-31,Wednesday,0.0,0.0,62.0,4.879853289572068,LA,29.805532,-89.7013821,1270530.0
129525,"New Orleans-Metairie, LA","New Orleans, LA",2021-04-07,Wednesday,0.0,0.0,69.0,5.43080446742698,LA,29.805532,-89.7013821,1270530.0
129532,"New Orleans-Metairie, LA","New Orleans, LA",2021-04-14,Wednesday,0.0,0.0,52.0,4.092780178350767,LA,29.805532,-89.7013821,1270530.0
129539,"New Orleans-Metairie, LA","New Orleans, LA",2021-04-21,Wednesday,0.0,0.0,51.0,4.014072867228637,LA,29.805532,-89.7013821,1270530.0
129546,"New Orleans-Metairie, LA","New Orleans, LA",2021-04-28,Wednesday,0.0,0.0,61.0,4.801145978449939,LA,29.805532,-89.7013821,1270530.0
129553,"New Orleans-Metairie, LA","New Orleans, LA",2021-05-05,Wednesday,0.0,0.0,73.0,5.7456337119155005,LA,29.805532,-89.7013821,1270530.0
129560,"New Orleans-Metairie, LA","New Orleans, LA",2021-05-12,Wednesday,0.0,0.0,80.0,6.296584889770411,LA,29.805532,-89.7013821,1270530.0
129567,"New Orleans-Metairie, LA","New Orleans, LA",2021-05-19,Wednesday,0.0,0.0,67.0,5.273389845182719,LA,29.805532,-89.7013821,1270530.0
129574,"New Orleans-Metairie, LA","New Orleans, LA",2021-05-26,Wednesday,0.0,0.0,60.0,4.7224386673278085,LA,29.805532,-89.7013821,1270530.0
129581,"New Orleans-Metairie, LA","New Orleans, LA",2021-06-02,Wednesday,0.0,0.0,84.0,6.611414134258932,LA,29.805532,-89.7013821,1270530.0
129588,"New Orleans-Metairie, LA","New Orleans, LA",2021-06-09,Wednesday,677.0,53.28484962968211,74.0,5.82434102303763,LA,29.805532,-89.7013821,1270530.0
129595,"New Orleans-Metairie, LA","New Orleans, LA",2021-06-16,Wednesday,469.0,36.913728916279034,55.0,4.3289021117171576,LA,29.805532,-89.7013821,1270530.0
129602,"New Orleans-Metairie, LA","New Orleans, LA",2021-06-23,Wednesday,407.0,32.033875626706966,39.0,3.0695851337630753,LA,29.805532,-89.7013821,1270530.0
129609,"New Orleans-Metairie, LA","New Orleans, LA",2021-06-30,Wednesday,457.0,35.96924118281348,74.0,5.82434102303763,LA,29.805532,-89.7013821,1270530.0
129616,"New Orleans-Metairie, LA","New Orleans, LA",2021-07-07,Wednesday,465.0,36.59889967179051,91.0,7.162365312113843,LA,29.805532,-89.7013821,1270530.0
129623,"New Orleans-Metairie, LA","New Orleans, LA",2021-07-14,Wednesday,1733.0,136.39977017465154,127.0,9.995828512510528,LA,29.805532,-89.7013821,1270530.0
129630,"New Orleans-Metairie, LA","New Orleans, LA",2021-07-21,Wednesday,2983.0,234.7839090773142,288.0,22.66770560317348,LA,29.805532,-89.7013821,1270530.0
129637,"New Orleans-Metairie, LA","New Orleans, LA",2021-07-28,Wednesday,6116.0,481.37391482294794,511.0,40.2194359834085,LA,29.805532,-89.7013821,1270530.0
129644,"New Orleans-Metairie, LA","New Orleans, LA",2021-08-04,Wednesday,9110.0,717.0236043226056,756.0,59.502727208330384,LA,29.805532,-89.7013821,1270530.0
129649,"New Philadelphia-Dover, OH","New Philadelphia, OH",2021-01-06,Wednesday,0.0,0.0,37.0,40.223074999728226,OH,40.4474903,-81.4711052,91987.0
129656,"New Philadelphia-Dover, OH","New Philadelphia, OH",2021-01-13,Wednesday,0.0,0.0,42.0,45.658625675367176,OH,40.4474903,-81.4711052,91987.0
129663,"New Philadelphia-Dover, OH","New Philadelphia, OH",2021-01-20,Wednesday,0.0,0.0,29.0,31.526193918705907,OH,40.4474903,-81.4711052,91987.0
129670,"New Philadelphia-Dover, OH","New Philadelphia, OH",2021-01-27,Wednesday,0.0,0.0,25.0,27.177753378194748,OH,40.4474903,-81.4711052,91987.0
129677,"New Philadelphia-Dover, OH","New Philadelphia, OH",2021-02-03,Wednesday,0.0,0.0,27.0,29.351973648450326,OH,40.4474903,-81.4711052,91987.0
129684,"New Philadelphia-Dover, OH","New Philadelphia, OH",2021-02-10,Wednesday,0.0,0.0,16.0,17.393762162044638,OH,40.4474903,-81.4711052,91987.0
129691,"New Philadelphia-Dover, OH","New Philadelphia, OH",2021-02-17,Wednesday,0.0,0.0,9.0,9.783991216150108,OH,40.4474903,-81.4711052,91987.0
129698,"New Philadelphia-Dover, OH","New Philadelphia, OH",2021-02-24,Wednesday,0.0,0.0,6.0,6.522660810766739,OH,40.4474903,-81.4711052,91987.0
129705,"New Philadelphia-Dover, OH","New Philadelphia, OH",2021-03-03,Wednesday,0.0,0.0,14.0,15.219541891789058,OH,40.4474903,-81.4711052,91987.0
129712,"New Philadelphia-Dover, OH","New Philadelphia, OH",2021-03-10,Wednesday,0.0,0.0,7.0,7.609770945894529,OH,40.4474903,-81.4711052,91987.0
129719,"New Philadelphia-Dover, OH","New Philadelphia, OH",2021-03-17,Wednesday,0.0,0.0,3.0,3.2613304053833696,OH,40.4474903,-81.4711052,91987.0
129726,"New Philadelphia-Dover, OH","New Philadelphia, OH",2021-03-24,Wednesday,0.0,0.0,5.0,5.435550675638949,OH,40.4474903,-81.4711052,91987.0
129733,"New Philadelphia-Dover, OH","New Philadelphia, OH",2021-03-31,Wednesday,0.0,0.0,3.0,3.2613304053833696,OH,40.4474903,-81.4711052,91987.0
129740,"New Philadelphia-Dover, OH","New Philadelphia, OH",2021-04-07,Wednesday,0.0,0.0,7.0,7.609770945894529,OH,40.4474903,-81.4711052,91987.0
129747,"New Philadelphia-Dover, OH","New Philadelphia, OH",2021-04-14,Wednesday,0.0,0.0,3.0,3.2613304053833696,OH,40.4474903,-81.4711052,91987.0
129754,"New Philadelphia-Dover, OH","New Philadelphia, OH",2021-04-21,Wednesday,0.0,0.0,8.0,8.696881081022319,OH,40.4474903,-81.4711052,91987.0
129761,"New Philadelphia-Dover, OH","New Philadelphia, OH",2021-04-28,Wednesday,0.0,0.0,5.0,5.435550675638949,OH,40.4474903,-81.4711052,91987.0
129768,"New Philadelphia-Dover, OH","New Philadelphia, OH",2021-05-05,Wednesday,0.0,0.0,7.0,7.609770945894529,OH,40.4474903,-81.4711052,91987.0
129775,"New Philadelphia-Dover, OH","New Philadelphia, OH",2021-05-12,Wednesday,0.0,0.0,6.0,6.522660810766739,OH,40.4474903,-81.4711052,91987.0
129782,"New Philadelphia-Dover, OH","New Philadelphia, OH",2021-05-19,Wednesday,0.0,0.0,2.0,2.1742202702555797,OH,40.4474903,-81.4711052,91987.0
129789,"New Philadelphia-Dover, OH","New Philadelphia, OH",2021-05-26,Wednesday,0.0,0.0,3.0,3.2613304053833696,OH,40.4474903,-81.4711052,91987.0
129796,"New Philadelphia-Dover, OH","New Philadelphia, OH",2021-06-02,Wednesday,0.0,0.0,0.0,0.0,OH,40.4474903,-81.4711052,91987.0
129803,"New Philadelphia-Dover, OH","New Philadelphia, OH",2021-06-09,Wednesday,45.0,48.919956080750545,6.0,6.522660810766739,OH,40.4474903,-81.4711052,91987.0
129810,"New Philadelphia-Dover, OH","New Philadelphia, OH",2021-06-16,Wednesday,18.0,19.567982432300216,7.0,7.609770945894529,OH,40.4474903,-81.4711052,91987.0
129817,"New Philadelphia-Dover, OH","New Philadelphia, OH",2021-06-23,Wednesday,12.0,13.045321621533478,2.0,2.1742202702555797,OH,40.4474903,-81.4711052,91987.0
129824,"New Philadelphia-Dover, OH","New Philadelphia, OH",2021-06-30,Wednesday,14.0,15.219541891789058,3.0,3.2613304053833696,OH,40.4474903,-81.4711052,91987.0
129831,"New Philadelphia-Dover, OH","New Philadelphia, OH",2021-07-07,Wednesday,0.0,0.0,1.0,1.0871101351277899,OH,40.4474903,-81.4711052,91987.0
129838,"New Philadelphia-Dover, OH","New Philadelphia, OH",2021-07-14,Wednesday,0.0,0.0,5.0,5.435550675638949,OH,40.4474903,-81.4711052,91987.0
129845,"New Philadelphia-Dover, OH","New Philadelphia, OH",2021-07-21,Wednesday,10.0,10.871101351277899,1.0,1.0871101351277899,OH,40.4474903,-81.4711052,91987.0
129852,"New Philadelphia-Dover, OH","New Philadelphia, OH",2021-07-28,Wednesday,23.0,25.003533107939166,7.0,7.609770945894529,OH,40.4474903,-81.4711052,91987.0
129859,"New Philadelphia-Dover, OH","New Philadelphia, OH",2021-08-04,Wednesday,38.0,41.31018513485601,13.0,14.132431756661267,OH,40.4474903,-81.4711052,91987.0
129864,"New Ulm, MN","New Ulm, MN",2021-01-06,Wednesday,0.0,0.0,5.0,19.993602047344847,MN,44.2465415,-94.7336472,25008.0
129871,"New Ulm, MN","New Ulm, MN",2021-01-13,Wednesday,0.0,0.0,3.0,11.996161228406908,MN,44.2465415,-94.7336472,25008.0
129878,"New Ulm, MN","New Ulm, MN",2021-01-20,Wednesday,0.0,0.0,2.0,7.997440818937939,MN,44.2465415,-94.7336472,25008.0
129885,"New Ulm, MN","New Ulm, MN",2021-01-27,Wednesday,0.0,0.0,1.0,3.9987204094689695,MN,44.2465415,-94.7336472,25008.0
129892,"New Ulm, MN","New Ulm, MN",2021-02-03,Wednesday,0.0,0.0,2.0,7.997440818937939,MN,44.2465415,-94.7336472,25008.0
129899,"New Ulm, MN","New Ulm, MN",2021-02-10,Wednesday,0.0,0.0,4.0,15.994881637875878,MN,44.2465415,-94.7336472,25008.0
129906,"New Ulm, MN","New Ulm, MN",2021-02-17,Wednesday,0.0,0.0,3.0,11.996161228406908,MN,44.2465415,-94.7336472,25008.0
129913,"New Ulm, MN","New Ulm, MN",2021-02-24,Wednesday,0.0,0.0,4.0,15.994881637875878,MN,44.2465415,-94.7336472,25008.0
